label,text
spam,congratulations thanks good friend u 2000 xmas prize 2 claim easy call 08718726971 10p per minute btnationalrate
ham,wasnt enough trouble sleeping
spam,private 2003 account statement 07973788240 shows 800 unredeemed points call 08715203649 identifier code 40533 expires 311004
ham,buy one egg daplease
ham,write wat
ham,get ready put excellent sub face
ham,good night going sleep
ham,leave de start prepare next
ham,wait 4 inside da car park
ham,sure check yahoo email sent photos yesterday
ham,say happen
ham,hello news job making wait fifth week yeah im woozles weasels exeter still home 3
ham,hmmmy uncle informed hes paying school directly pls buy food
ham,stopped get ice cream go back
ham,need go get
ham,pain couldnt come worse time
spam,bored housewives chat n date 08717507711 btnational rate 10pmin landlines
ham,yesbut said
ham,ok come n pick u engin
ham,carlos says hell mu ltgt minutes
ham,friends use call
ham,didnt mean post wrote like many times ive ritten stuff let sit feeling time angry left hit send stop wasnt checked phone got car wasnt said didnt sleep bored wouldnt time clean fold laundry etc least make bed
ham,mystery solved opened email hes sent another batch isnt sweetie
ham,im great aunts anniversary party tarpon springs
ham,joys father john john joys father u ans ths hav ltgt iq tis ias question try answer
ham,monthly amount terrible pay anything till 6months finishing school
ham,lol need cash nitros hurry come crash
ham,staying town
ham,two letters copy cos one message speak soon
ham,challenge know
ham,mean come chase stated watch many movies want
ham,sorry im getting feel really bad totally rejected kinda thing
ham,big brothers really scraped barrel shower social misfits
ham,hoping enjoyed game yesterday sorry ive touch pls know fondly bein thot great week abiola
ham,yeah jays sort fucking retard
ham,aight call youre close
ham,u fix teethif asapok take care
ham,havent lei next mon
ham,talk g x
spam,09066362231 urgent mobile 07xxxxxxxxx 2000 bonus caller prize 020603 2nd attempt reach call 09066362231 asap
spam,network operator service free cs visit 80488biz
ham,might go 2 sch yar e salon v boring
ham,supposed wake gt
spam,hi mandy sullivan calling hotmix fmyou chosen receive 500000 easter prize drawplease telephone 09041940223 claim 290305 prize transferred someone else
ham,spoil bed well
ham,good evening roger
spam,text meet someone sexy today u find date even flirt u join 4 10p reply name age eg sam 25 18 msg recdthirtyeight pence
ham,forgot tell smth like number sections clearer
ham,ummmawill call check inour life begin qatar pls pray hard
ham,okey dokey swashbuckling stuff oh
ham,bring home wendy
ham,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng
ham,real u getting yo need 2 tickets one jacket im done already used multis
ham,dude ive seeing lotta corvettes lately
ham,ard 515 like dat
ham,yup n fren lor im meeting fren 730
ham,hey morning come ask pa
spam,rct thnq adrian u text rgds vatian
ham,know hook means right
ham,send id password
ham,dont know jabo abi
spam,shop till u drop either 10k 5k 500 cash 100 travel voucher call 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary
ham,operate ltgt
ham,nohe joined today
ham,havent stuck orchard dads car going 4 dinner u leh r free tonight
spam,freemsg todays day ready im horny live town love sex fun games netcollex ltd 08700621170150p per msg reply stop end
ham,tap spile seven pub gas st broad st canal ok
ham,u gon na get deus ex
ham,first gained ltgt kg since took second done blood sugar tests ok blood pressure within normal limits worries
ham,sing hu think also important find someone female know place well preferably citizen also smart help navigate even things like choosing phone plan require guidance doubt ask especially girls
ham,ok wun b angry msg u aft come home tonight
spam,want new nokia 3510i colour phone delivered tomorrow 200 free minutes mobile 100 free text free camcorder reply call 8000930705
ham,theoretically yeah could able come
ham,telly brdget jones
ham,home watching tv lor
ham,good evening sir al salam wahleykkumsharing happy newsby grace god got offer tayseertissco joinedhope fineinshah allahmeet sometimerakheshvisitor india
ham,well shes big surprise
ham,truekdo u knw dis ltgt
ham,umma life vava umma love lot dear
ham,oh right ok ill make sure loads work day got really nasty cough today dry n shot really help
ham,u go back urself lor
ham,smith waste dai wan na gayle
ham,thats necessarily respectful
ham,yes princess toledo
ham,thanx birthday already
ham,oops sorry check dont mind picking tomo half eight station would ok
ham,im turning phone moms telling everyone cancer sister wont stop calling hurts talk cant put see u u get home love u
ham,darren saying dat u meeting da ge den dun meet 4 dinner cos later u leave xy feel awkward den u meet 4 lunch lor
ham,free day finish 6 mon n thurs
ham,sir waiting letter
ham,hi theyre keen go kind feel shouldnt go tomo dont mind
ham,hey inconvenient sis huh
ham,much gave morning
ham,hear loud scream ltgt minutes cause gyno shoving things dont belong
ham,wylie update weed dealer carlos went freedom class lunsford
ham,felt sonot conveying reason ese
ham,hate turns fun shopping trip annoying day everything would look house
ham,way
ham,dont anybodys number still havent thought tactful way ask alex
ham,stuff sell ill tell
ham,dont want hear anything
ham,dunno wat get 4
spam,123 congratulations weeks competition draw u 1450 prize claim call 09050002311 b4280703 tcsstop sms 08718727868 18 150ppm
ham,long since screamed princess
ham,oh phone phoned disconnected
ham,u ask next sat make im ok lor
ham,bloody hell cant believe forgot surname mr ill give u clue spanish begins
ham,dont let studying stress l8r
ham,sounds better evening im costume im sure time finish tomorrow txt end
ham,train back northampton im afraid
ham,yup thk u oso boring wat
ham,know serving mean
ham,day say cut ur hair paragon called hair sense noe much hair cut
ham,usually body takes care buy making sure doesnt progress pls continue talk saturday
ham,way school pls send ashleys number
ham,im putting ready lttimegt
spam,chosen receive 350 award pls call claim number 09066364311 collect award selected receive valued mobile customer
ham,today im workin free oso gee thgt u workin ur frens shop
ham,well like actually called someone punto woulda worse
ham,realy sorryi dont recognise number confused r u please
ham,please give 2 pick tuesday evening 8 ok
ham,hey whats u sleeping morning
ham,coming day class
ham,able anything
ham,nobody decide eat dad wants chinese
spam,credits topped httpwwwbubbletextcom renewal pin tgxxrz
spam,u secret admirer looking 2 make contact ufind rreveal thinks ur specialcall 09065171142stopsms08718727870150ppm
ham,1 tension face 2 smiling face 3 waste face 4 innocent face 5terror face 6cruel face 7romantic face 8lovable face 9decent face ltgt joker face
ham,ok going sleep hope meet
ham,guess could good excuse lol
ham,heard job im going wildlife talk tonight u want2come that2worzels wizzle whatever
ham,great attracts brothas
ham,friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni8
spam,freemsg fancy flirt reply date join uks fastest growing mobile dating service msgs rcvd 25p optout txt stop 83021 reply date
ham,1appledayno doctor 1tulsi leafdayno cancer 1lemondayno fat 1cup milkdayno bone problms 3 litres watrdayno diseases snd ths 2 u care
spam,b4u voucher wc 2703 marsms log onto wwwb4utelecom discount credit opt reply stop customer care call 08717168528
ham,dont think turns like randomlly within 5min opening
ham,u horrible gal u knew dat going wif yest n u still come n ask
ham,started skye
ham,pain urination thing else
ham,going sao mu today done 12
ham,carlos pick ill swing usf little bit
ham,hi test ltgt rd
spam,tried contact offer new video phone 750 anytime network mins half price rental camcorder call 08000930705 reply delivery wed
ham,msg rajini comes
spam,sale arsenal dartboard good condition doubles trebles
ham,find way didnt include details
ham,sounds like many talents would like go dinner date next week
ham,finish already yar keep saying mushy embarrassed ok
ham,aiyah wait lor u entertain hee
ham,hmm shall bring bottle wine keep us amused joking ill still bring bottle red white see tomorrow
ham,haha get used driving usf man know lot stoners
ham,bloo bloo bloo ill miss first bowl
ham,lovely smell bus aint tobacco
ham,yeah jus rite
ham,ill leave around four ok
ham,shall start hear
ham,ok april cant wait
ham,thanks talk saturday dear cherish brother role model
ham,belive come home
ham,dont quite know still cant get hold anyone cud pick bout 730pm see theyre pub
ham,sorry ill call later ok bye
ham,send print outs da
ham,hen night going swing
ham,noe la u wana pei bf oso rite k lor days den
ham,ok u tell wat time u coming later lor
ham,important prevent dehydration giving enough fluids
ham,oh fine ill tonight
ham,im gon na say sorry would normal starting panic time sorry seeing tuesday
ham,yunny im walking citylink faster come hungry
ham,avatar supposed subtoitles
ham,somebody go andros steal ice
ham,dear take care reaching homelove u lot
ham,multimedia message email
ham,crucify c told earlier
ham,god asked forgiveness little child gave lovely reply wonderful fruit tree gives hurt stone good night
ham,pls ask macho much budget bb bold 2 cos saw new one ltgt dollars
ham,gas station like block away house youll drive right since armenia ends swann take howard
ham,take something pain moves however side next 6hrs see doctor
ham,wake gt
ham,performance award calculated every two monthnot current one month period
ham,unni thank dear rechargerakhesh
ham,staff placement training amrita college
ham,squeeeeeze christmas hug u lik frndshp den hug back u get 3 u r cute 6 u r luvd 9 u r lucky none people hate u
